date,track,artist,feats,current_pos,peak_pos,prev_pos,streak,streams,country,country_short,track_uri,artist_uri
2023-12-28,Take on Me,a-ha,[],149,83,152,9,9858187,Global,global,2WfaOiMkCvy7F5fcp2zZ8L,2jzc5TC5TVFLXQlBNiIUzE
2023-12-28,Save Your Tears,The Weeknd,[],150,2,119,4,9850966,Global,global,5QO79kh1waicV47BqGRL3g,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,Locked out of Heaven,Bruno Mars,[],151,39,122,28,9809087,Global,global,5g7sDjBhZ4I3gcFIpkrLuI,0du5cEVh5yTK9QJze8zA0C
2023-12-28,La Bachata,Manuel Turizo,[],152,4,138,78,9759488,Global,global,3tt9i3Hhzq84dPS8H7iSiJ,0tmwSHipWxN12fsoLcFU3B
2023-12-28,Heartless,Kanye West,[],153,114,114,18,9752561,Global,global,4EWCNWgDS8707fNSZ1oaA5,5K4W6rqBFWDnAN6FQUkS6x
2023-12-28,Apocalypse,Cigarettes After Sex,[],154,89,124,24,9737436,Global,global,0yc6Gst2xkRu0eMLeRMGCX,1QAJqy2dA3ihHBFIHRphZj
2023-12-28,You’re Losing Me (From The Vault),Taylor Swift,[],155,14,84,5,9705063,Global,global,3CWq0pAKKTWb0K4yiglDc4,06HL4z0CvFAxyc27GXpf02
2023-12-28,Frosty The Snowman,Ella Fitzgerald,[],156,156,NaN,1,9697579,Global,global,65irrLqfCMRiO3p87P4C0D,5V0MlUE1Bft0mbLlND7FJz
2023-12-28,ELOVRGA,Alex Favela,"['Grupo Marca Registrada', 'Joaquin Medina']",157,59,126,17,9692211,Global,global,2TJKY0WSFufZOzbRNgl6zE,5TcnuUD5MHBfd1cO4kweWD
2023-12-28,ANDO,Jere Klein,['Gittobeatz'],158,137,137,2,9675764,Global,global,4GvEuYAfJlICR2SpMDaBxQ,35oGZihZclGoTVuICPXRP9
2023-12-28,Last Christmas,Ariana Grande,[],159,159,NaN,1,9666455,Global,global,5xDrO9DEDJGUQGfyoHvgDJ,66CXWjxzNUsdJxJ2JdwvnR
2023-12-28,LA PEOPLE,Peso Pluma,['Tito Double P'],160,115,121,6,9652437,Global,global,1RzjXhgnzqb3dMa5852itx,12GqGscKJx3aE4t07u7eVZ
2023-12-28,Poco A Poco,Xavi,['Los Dareyes De La Sierra'],161,161,NaN,1,9625620,Global,global,4loIMejzvt11s97SGVEat8,3Me35AWHCGqW4sZ7bWWJt1
2023-12-28,Counting Stars,OneRepublic,[],162,101,141,52,9594865,Global,global,2tpWsVSb9UEmDRxAl1zhX1,5Pwc4xIPtQLFEnJriah9YJ
2023-12-28,Viva La Vida,Coldplay,[],163,57,139,70,9559011,Global,global,1mea3bSkSGXuIRvnydlB5b,4gzpq5DPGxSnKTe4SA8HAU
2023-12-28,Baby It's Cold Outside (with Michael Bublé),Idina Menzel,['Michael Bublé'],164,119,NaN,1,9506181,Global,global,0Ie5uiv54KgCr7P4sYDTHl,73Np75Wv2tju61Eo9Zw4IR
2023-12-28,Feather,Sabrina Carpenter,[],165,116,116,4,9478821,Global,global,2Zo1PcszsT9WQ0ANntJbID,74KM79TiuVKeVCqs8QtB0B
2023-12-28,Romantic Homicide,d4vd,[],166,17,142,69,9468418,Global,global,1xK59OXxi2TAAAbmZK0kBL,5y8tKLUfMvliMe8IKamR32
2023-12-28,Godzilla (feat. Juice WRLD),Eminem,['Juice WRLD'],167,4,112,4,9463152,Global,global,7FIWs0pqAYbP91WWM0vlTQ,7dGJo4pcD2V6oG8kP0tJRR
2023-12-28,I Saw Mommy Kissing Santa Claus,The Jackson 5,[],168,99,NaN,1,9455099,Global,global,3lkYS3iMpWMVpaJ0yJAFrJ,2iE18Oxc8YSumAU232n4rW
2023-12-28,cardigan,Taylor Swift,[],169,1,127,41,9434757,Global,global,4R2kfaDFhslZEMJqAFNpdd,06HL4z0CvFAxyc27GXpf02
2023-12-28,Somewhere Only We Know,Keane,[],170,106,130,42,9418875,Global,global,0ll8uFnc0nANY35E0Lfxvg,53A0W3U0s8diEn9RhXQhVz
2023-12-28,The Real Slim Shady,Eminem,[],171,51,125,5,9391362,Global,global,3yfqSUWxFvZELEM4PmlwIR,7dGJo4pcD2V6oG8kP0tJRR
2023-12-28,Have Yourself A Merry Little Christmas - Remastered 1999,Frank Sinatra,[],172,96,NaN,1,9333243,Global,global,2FPfeYlrbSBR8PwCU0zaqq,1Mxqyy3pSjf8kZZL4QVxS0
2023-12-28,Heather,Conan Gray,[],173,12,133,5,9332854,Global,global,4xqrdfXkTW4T0RauPLv3WA,4Uc8Dsxct0oMqx0P6i60ea
2023-12-28,Mistletoe And Holly - Remastered 1999,Frank Sinatra,[],174,129,NaN,1,9317700,Global,global,7faDzZnZYqTyYThx2sbHVQ,1Mxqyy3pSjf8kZZL4QVxS0
2023-12-28,I Ain't Worried,OneRepublic,[],175,7,151,82,9248458,Global,global,4fYte8ZvTK14NEhAOZocBi,5Pwc4xIPtQLFEnJriah9YJ
2023-12-28,Happy Holiday / The Holiday Season,Andy Williams,[],176,176,NaN,1,9245874,Global,global,1Wf14bTyb6UeKojy8ykPYm,4sj6D0zlMOl25nprDJBiU9
2023-12-28,LOU LOU,Gabito Ballesteros,['Natanael Cano'],177,43,136,10,9238982,Global,global,3FvTHuefYV6TxE3Kseqno8,6Sbl0NT50roqWvy746MfVf
2023-12-28,AMARGURA,KAROL G,[],178,53,132,32,9141298,Global,global,505v13epFXodT9fVAJ6h8k,790FomKkXshlbRYZFtlgla
2023-12-28,No Role Modelz,J. Cole,[],179,76,143,102,9077994,Global,global,68Dni7IE4VyPkTOH9mRWHr,6l3HvQ5sa6mXTsMTB19rO5
2023-12-28,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,['Meghan Trainor'],180,57,NaN,1,9041194,Global,global,5Q2P43CJra0uRAogjHyJDK,0qSX3s5pJnAlSsgsCne8Cz
2023-12-28,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,"['Sexyy Red', 'SZA']",181,28,188,3,9014609,Global,global,1yeB8MUNeLo9Ek1UEpsyz6,3TVXtAsR1Inumwj472S9r4
2023-12-28,Lovers Rock,TV Girl,[],182,119,134,15,9002534,Global,global,6dBUzqjtbnIa1TwYbyw5CM,0Y6dVaC9DZtPNH4591M42W
2023-12-28,I Wish It Could Be Christmas Everyday,Wizzard,[],183,173,NaN,1,8977788,Global,global,1mH6tZC6iXIHPI6EixCwxw,7823Dim2TzjiQQ9wRQxyi9
2023-12-28,Pink + White,Frank Ocean,[],184,70,131,24,8972055,Global,global,3xKsf9qdS1CyvXSMEid6g8,2h93pZq0e7k5yf4dywlkpM
2023-12-28,Stargirl Interlude,The Weeknd,['Lana Del Rey'],185,99,166,52,8962299,Global,global,5gDWsRxpJ2lZAffh5p7K0w,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,One Dance,Drake,"['Wizkid', 'Kyla']",186,12,176,21,8961827,Global,global,1zi7xx7UVEFkmKfv06H8x0,3TVXtAsR1Inumwj472S9r4
2023-12-28,lovely (with Khalid),Billie Eilish,['Khalid'],187,24,161,297,8954621,Global,global,0u2P5u6lvoDfwTYjAADbn4,6qqNVTkY8uBg9cP3Jd7DAH
2023-12-28,First Person Shooter (feat. J. Cole),Drake,['J. Cole'],188,6,135,12,8938997,Global,global,7aqfrAY2p9BUSiupwk3svU,3TVXtAsR1Inumwj472S9r4
2023-12-28,Y LLORO,Junior H,[],189,55,144,12,8931867,Global,global,6RcAHyC5sAUIbPTkhOQwd8,7Gi6gjaWy3DxyilpF1a8Is
2023-12-28,Don’t Blame Me,Taylor Swift,[],190,71,149,41,8924210,Global,global,1R0a2iXumgCiFb7HEZ7gUE,06HL4z0CvFAxyc27GXpf02
2023-12-28,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,"['Macklemore', 'Ryan Lewis', 'Ray Dalton']",191,86,169,44,8892748,Global,global,22skzmqfdWrjJylampe0kt,5BcAKTbp20cv7tC5VqPFoC
2023-12-28,Summertime Sadness,Lana Del Rey,[],192,83,170,52,8877602,Global,global,1FEiijYPJtyswChfcpv3p0,00FQb4jTyendYWaN8pK0wa
2023-12-28,Moonlight,Kali Uchis,[],193,37,156,42,8853038,Global,global,0JmnkIqdlnUzPaf8sqBRs3,1U1el3k54VvEUzo3ybLPlM
2023-12-28,Shake Up Christmas,Train,[],194,164,NaN,1,8849436,Global,global,1NghHeg0wE32eBYrQBVQXL,3FUY2gzHeIiaesXtOAdB7A
2023-12-28,Perfect Night,LE SSERAFIM,[],195,57,159,9,8847440,Global,global,74X2u8JMVooG2QbjRxXwR8,4SpbR6yFEvexJuaBpgAU5p
2023-12-28,La Bebe - Remix,Yng Lvcas,['Peso Pluma'],196,3,155,41,8839023,Global,global,2UW7JaomAMuX9pZrjVpHAU,1NNRWkhwmcXRimFYSBpB1y
2023-12-28,FE!N (feat. Playboi Carti),Travis Scott,['Playboi Carti'],197,5,194,2,8792280,Global,global,42VsgItocQwOQC3XWZ8JNA,0Y5tJX1MQlPlqiwlOH1tJY
2023-12-28,Riptide,Vance Joy,[],198,81,164,52,8776603,Global,global,7yq4Qj7cqayVTp3FF9CWbm,10exVja0key0uqUkk6LJRT
2023-12-28,Sprinter,Dave,['Central Cee'],199,6,145,30,8757320,Global,global,2FDTHlrBguDzQkp7PVj16Q,6Ip8FS7vWT1uKkJSweANQK
2023-12-28,I Love You So,The Walters,[],200,21,173,4,8749965,Global,global,4SqWKzw0CbA05TGszDgMlc,027TpXKGwdXP7iwbjUSpV8
2023-12-28,All I Want for Christmas Is You,Mariah Carey,[],1,1,2,8,3158525,Australia,au,0bYg9bo50gSsH3LtXe2SQn,4iHNK0tOyZPYnBU7nGAgpQ
2023-12-28,Last Christmas - Single Version,Wham!,[],2,2,4,7,2937866,Australia,au,06qMRF18gwbOYYbnP2du6i,5lpH0xAS4fVfLkACg9DAuM
2023-12-28,Rockin' Around The Christmas Tree,Brenda Lee,[],3,3,5,6,2838181,Australia,au,2EjXfH91m7f8HiJN1yQg97,4cPHsZM98sKzmV26wlwD2W
2023-12-28,It's Beginning to Look a Lot like Christmas,Michael Bublé,[],4,3,7,5,2355368,Australia,au,1rv46mRwDqMEhOBZ7vODg3,1GxkXlMwML1oSg5eLPiAz3
2023-12-28,Santa Tell Me,Ariana Grande,[],5,3,6,6,2340773,Australia,au,0lizgQ7Qw35od7CYaoMBZb,66CXWjxzNUsdJxJ2JdwvnR
2023-12-28,Jingle Bell Rock,Bobby Helms,[],6,6,13,5,2101183,Australia,au,6TkXViJUO3SA6FMcrNwlD9,38EmEgXkgK51MT2tPY0EoC
2023-12-28,Lovin On Me,Jack Harlow,[],7,1,1,7,2086290,Australia,au,4xhsWYTOGcal8zt0J161CU,2LIk90788K0zvyj2JJVwkJ
2023-12-28,It's the Most Wonderful Time of the Year,Andy Williams,[],8,8,19,5,1810856,Australia,au,1IcR6RlgvDczfvoWJSSY2A,4sj6D0zlMOl25nprDJBiU9
2023-12-28,Holly Jolly Christmas,Michael Bublé,[],9,8,17,5,1725578,Australia,au,6tjituizSxwSmBB5vtgHZE,1GxkXlMwML1oSg5eLPiAz3
2023-12-28,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,[],10,10,22,4,1687761,Australia,au,2uFaJJtFpPDc5Pa95XzTvg,49e4v89VmlDcFCMyDv9wQ9
2023-12-28,Underneath the Tree,Kelly Clarkson,[],11,11,21,4,1683818,Australia,au,3nAp4IvdMPPWEH9uuXFFV5,3BmGtnKgCSGYIUhmivXKWX
2023-12-28,Sleigh Ride,The Ronettes,[],12,9,36,4,1520035,Australia,au,7fUYUcWy853HS8YJn0b3Sr,7CyeXFnOrfC1N6z4naIpgo
2023-12-28,Snowman,Sia,[],13,12,28,4,1447907,Australia,au,7uoFMmxln0GPXQ0AcCBXRq,5WUlDfRSoLAfcVSX1WnrxN
2023-12-28,greedy,Tate McRae,[],14,2,3,15,1444233,Australia,au,3rUGC1vUpkDG9CZFHMur1t,45dkTj5sMRSjrmBSBeiHym
2023-12-28,Mistletoe,Justin Bieber,[],15,15,27,4,1367655,Australia,au,7xapw9Oy21WpfEcib2ErSA,1uNFoZAHBGtllmzznpCI3s
2023-12-28,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,['B. Swanson Quartet'],16,12,45,4,1356696,Australia,au,4kKdvXD0ez7jp1296JmAts,1Mxqyy3pSjf8kZZL4QVxS0
2023-12-28,Feliz Navidad,José Feliciano,[],17,9,49,4,1334285,Australia,au,3qCeq0rWK67SoBDgFd2sId,7K78lVZ8XzkjfRSI7570FF
2023-12-28,Happy Xmas (War Is Over) - Remastered 2010,John Lennon,['Yoko Ono'],18,9,48,4,1333146,Australia,au,27RYrbL6S02LNVhDWVl38b,4x1nvY2FN8jxqAFA0DA02H
2023-12-28,Stick Season,Noah Kahan,[],19,7,11,12,1192121,Australia,au,0mflMxspEfB0VbI1kyLiAv,2RQXRUsr4IW1f3mKyKsy4B
2023-12-28,Do They Know It's Christmas? - 1984 Version,Band Aid,[],20,8,64,4,1170408,Australia,au,4Yg2w0P29BBBMixyeNjDtj,35S20clEkkSNUo23ViaslZ
2023-12-28,A Holly Jolly Christmas,Burl Ives,[],21,19,63,4,1165536,Australia,au,77khP2fIVhSW23NwxrRluh,0MHgLfmQdutffmvWe5XBTN
2023-12-28,Merry Christmas,Ed Sheeran,['Elton John'],22,22,62,3,1150421,Australia,au,3bH2Eu9A9ymI4UnGHRmoXg,6eUKZXaKkcviH0Ku9w2n3V
2023-12-28,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,['Kacey Musgraves'],23,5,8,18,1139305,Australia,au,4KULAymBBJcPRpk1yO4dOG,40ZNYROS4zLfyyBSs2PGe2
2023-12-28,Paint The Town Red,Doja Cat,[],24,1,10,21,1115449,Australia,au,56y1jOTK0XSvJzVv9vHQBK,5cj0lLjcoR7YOSnhnX0Po5
2023-12-28,Santa Claus Is Coming To Town,The Jackson 5,[],25,25,73,3,1101332,Australia,au,6a1hzBiTkgqTsDA0Xgfh9z,2iE18Oxc8YSumAU232n4rW
2023-12-28,Cruel Summer,Taylor Swift,[],26,2,9,40,1097715,Australia,au,1BxfuPKGuaTgP7aM0Bbdwr,06HL4z0CvFAxyc27GXpf02
2023-12-28,Run Rudolph Run,Chuck Berry,[],27,27,69,3,1087142,Australia,au,2pnPe4pJtq7689i5ydzvJJ,293zczrfYafIItmnmM3coR
2023-12-28,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,"['The Fontane Sisters', 'Mitchell Ayres & His Orchestra']",28,28,85,3,1028499,Australia,au,2pXpURmn6zC5ZYDMms6fwa,5v8jlSmAQfrkTjAlpUfWtu
2023-12-28,Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,[],29,29,83,3,1028356,Australia,au,1SV1fxF65n9NhRHp3KlBuu,4STHEaNw4mPZ2tzheohgXB
2023-12-28,Prada,cassö,"['RAYE', 'D-Block Europe']",30,5,12,20,1012160,Australia,au,59NraMJsLaMCVtwXTSia8i,5wCmhq5J2hPwL2r0eKurxn
2023-12-28,Last Night,Morgan Wallen,[],31,1,15,47,988244,Australia,au,7K3BhSpAxZBznislvUMVtn,4oUHIQIBe0LHzYfvXNW4QM
2023-12-28,White Christmas - 1947 Version,Bing Crosby,"['Ken Darby Singers', 'John Scott Trotter & His Orchestra']",32,22,105,2,987087,Australia,au,4so0Wek9Ig1p6CRCHuINwW,6ZjFtWeHP9XN7FeKSUe80S
2023-12-28,Something in the Orange,Zach Bryan,[],33,7,14,70,982210,Australia,au,3WMj8moIAXJhHsyLaqIIHI,40ZNYROS4zLfyyBSs2PGe2
2023-12-28,Water,Tyla,[],34,5,16,15,962881,Australia,au,5aIVCx5tnk0ntmdiinnYvw,3SozjO3Lat463tQICI9LcE
2023-12-28,Please Come Home for Christmas - 2013 Remaster,Eagles,[],35,35,130,2,954461,Australia,au,3QIoEi8Enr9uHffwInGIsC,0ECwFtbIWEVNwjlrfc6xoL
2023-12-28,"Santa, Can’t You Hear Me",Kelly Clarkson,['Ariana Grande'],36,36,81,3,937688,Australia,au,2O3MQ6H3gjrIWDcpeTrikT,3BmGtnKgCSGYIUhmivXKWX
2023-12-28,The Christmas Song (Merry Christmas To You),Nat King Cole,[],37,29,96,2,935749,Australia,au,5humEOJehpAwMJEJmb0JJ2,7v4imS0moSyGdXyLgVTIV7
2023-12-28,Strangers,Kenya Grace,[],38,2,18,17,934683,Australia,au,5mjYQaktjmjcMKcUIcqz4s,7uMDnSZyUYNBPLhPMNuaM2
2023-12-28,Driving Home for Christmas - 2019 Remaster,Chris Rea,[],39,25,102,2,926892,Australia,au,27qAMKrDdKEs8HDXcvR24R,5KEG7G8LDYlHgFDqZyEEs2
2023-12-28,Jingle Bells - Remastered 1999,Frank Sinatra,[],40,40,101,2,920575,Australia,au,4HEOgBHRCExyYVeTyrXsnL,1Mxqyy3pSjf8kZZL4QVxS0
2023-12-28,Step Into Christmas - Remastered 1995,Elton John,[],41,40,140,2,882142,Australia,au,11P4sSu6BH2lAbWk1sL6cK,3PhoLpVuITZKcymswpck5b
2023-12-28,Fairytale of New York (feat. Kirsty MacColl),The Pogues,['Kirsty MacColl'],42,42,116,3,881861,Australia,au,3VTNVsTTu05dmTsVFrmGpK,2wzMOQwNT6ZvVB4amvhFAH
2023-12-28,Little Saint Nick - 1991 Remix,The Beach Boys,[],43,43,127,2,878689,Australia,au,5xlS0QkVrSH7ssEbBgBzbM,3oDbviiivRWhXwIE8hxkVV
2023-12-28,Blue Christmas,Elvis Presley,[],44,44,153,2,876515,Australia,au,3QiAAp20rPC3dcAtKtMaqQ,43ZHCT0cAZBISjO8DG9PnE
2023-12-28,DJ Play A Christmas Song,Cher,[],45,45,176,2,837710,Australia,au,18uSfZqFBxQFi8CsXOIbhy,72OaDtakiy6yFqkt4TsiFt
2023-12-28,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd,"['Playboi Carti', 'Madonna']",46,7,20,30,836426,Australia,au,6WzRpISELf3YglGAh7TXcG,1Xyo4u8uXC1ZmMpatF05PJ
2023-12-28,Riptide,Vance Joy,[],47,14,24,209,805214,Australia,au,7yq4Qj7cqayVTp3FF9CWbm,10exVja0key0uqUkk6LJRT
2023-12-28,Confidence,Ocean Alley,[],48,10,25,8,799544,Australia,au,7to68V64Cu6zk0UDo5tyw3,18lpwfiys4GtdHWNUu9qQr
2023-12-28,Christmas (Baby Please Come Home),Darlene Love,[],49,49,166,2,798022,Australia,au,47ohYW8e7dxCYn9qbUMBCI,391oLRVmoTkumiN79HkTWu
2023-12-28,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,"['Sexyy Red', 'SZA']",50,9,26,12,777116,Australia,au,1yeB8MUNeLo9Ek1UEpsyz6,3TVXtAsR1Inumwj472S9r4
2023-12-28,Fast Car,Luke Combs,[],51,4,29,40,773403,Australia,au,1Lo0QY9cvc8sUB2vnIOxDT,718COspgdWOnwOFpJHRZHS
2023-12-28,Jingle Bells (feat. The Puppini Sisters),Michael Bublé,['The Puppini Sisters'],52,21,118,2,760183,Australia,au,4qBejt9FeqLI9blHI1Nq1x,1GxkXlMwML1oSg5eLPiAz3
2023-12-28,Christmas Tree Farm,Taylor Swift,[],53,53,124,2,755603,Australia,au,2mvabkN1i2gLnGAPUVdwek,06HL4z0CvFAxyc27GXpf02
2023-12-28,vampire,Olivia Rodrigo,[],54,1,23,26,743470,Australia,au,1kuGVB7EU95pJObxwvfwKS,1McMsnEElThX1knmY4oliG
2023-12-28,Merry Christmas Everyone,Shakin' Stevens,[],55,28,125,2,723898,Australia,au,2TE4xW3ImvpltVU0cPcKUn,0wi4yTYlGtEnbGo4ltZTib
2023-12-28,Lose Control,Teddy Swims,[],56,37,37,8,716381,Australia,au,17phhZDn6oGtzMe56NuWvj,33qOK5uJ8AR2xuQQAhHump
2023-12-28,Like It's Christmas,Jonas Brothers,[],57,57,132,2,711107,Australia,au,1OjmlSFuzYflWjSMTCyTJv,7gOdHgIoIKoe4i9Tta6qdD
2023-12-28,Lil Boo Thang,Paul Russell,[],58,22,31,12,706727,Australia,au,0cVyQfDyRnMJ0V3rjjdlU3,4zoRNhOhsGX3w8yBAnFSQ8
2023-12-28,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,['Blake Shelton'],59,58,170,2,703914,Australia,au,2OQ6a4CfUeYskpTTgyawyJ,4yiQZ8tQPux8cPriYMWUFP
2023-12-28,Winter Wonderland - Spotify Singles Holiday,Laufey,[],60,60,180,2,689759,Australia,au,1LmkdWSxjCV7wKTPsCvYWN,7gW0r5CkdEUMm42w9XpyZO
2023-12-28,Surround Sound (feat. 21 Savage & Baby Tate),JID,"['21 Savage', 'Baby Tate']",61,32,32,7,686329,Australia,au,1udwFobQ1JoOdWPQrp2b6u,6U3ybJ9UHNKEdsH7ktGBZ7
2023-12-28,Santa's Coming for Us,Sia,[],62,62,196,2,682895,Australia,au,1N1ZpYUJc9fwrqk53FGgWv,5WUlDfRSoLAfcVSX1WnrxN
2023-12-28,Rudolph The Red-Nosed Reindeer,Burl Ives,[],63,63,195,2,676387,Australia,au,47otoIkhx3fkdivEXL5OB6,0MHgLfmQdutffmvWe5XBTN
2023-12-28,Houdini,Dua Lipa,[],64,10,39,7,669751,Australia,au,4OMJGnvZfDvsePyCwRGO7X,6M2wZ9GZgrQXHCFfjv46we
2023-12-28,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,[],65,1,30,9,665977,Australia,au,1Iq8oo9XkmmvCQiGOfORiz,06HL4z0CvFAxyc27GXpf02
2023-12-28,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,[],66,66,NaN,1,662927,Australia,au,6s2wpWPFPAgKg2LXxi1Oee,3eqjTLE0HfPfh78zjh6TqT
2023-12-28,exes,Tate McRae,[],67,16,33,6,658967,Australia,au,4E63weMCaNZuGPEFMnuEi8,45dkTj5sMRSjrmBSBeiHym
2023-12-28,Daylight,David Kushner,[],68,2,35,37,651630,Australia,au,1odExI7RdWc4BT515LTAwj,33NVpKoXjItPwUJTMZIOiY
2023-12-28,Dance The Night - From Barbie The Album,Dua Lipa,[],69,4,40,31,648746,Australia,au,1vYXt7VSjH9JIM5oRRo7vA,6M2wZ9GZgrQXHCFfjv46we
2023-12-28,Agora Hills,Doja Cat,[],70,13,34,14,646588,Australia,au,5PyDJG7SQRgWXefgexqIge,5cj0lLjcoR7YOSnhnX0Po5
2023-12-28,Deck The Hall,Nat King Cole,[],71,51,NaN,1,644609,Australia,au,0rHToGels2lt8Y0mCYoF90,7v4imS0moSyGdXyLgVTIV7
2023-12-28,Sprinter,Dave,['Central Cee'],72,1,38,30,644305,Australia,au,2FDTHlrBguDzQkp7PVj16Q,6Ip8FS7vWT1uKkJSweANQK
2023-12-28,I Ain't Worried,OneRepublic,[],73,1,42,82,637742,Australia,au,4fYte8ZvTK14NEhAOZocBi,5Pwc4xIPtQLFEnJriah9YJ
2023-12-28,Christmas (Baby Please Come Home),Mariah Carey,[],74,70,179,2,634917,Australia,au,3PIDciSFdrQxSQSihim3hN,4iHNK0tOyZPYnBU7nGAgpQ
2023-12-28,Santa Claus Is Coming to Town,Michael Bublé,[],75,63,NaN,1,634234,Australia,au,7Ivelh8N9J25Yj9KKxYj6w,1GxkXlMwML1oSg5eLPiAz3
2023-12-28,Mr. Brightside,The Killers,[],76,22,46,366,631419,Australia,au,003vvx7Niy0yvhvHt4a68B,0C0XlULifJtAgn6ZNCW2eu
2023-12-28,My Only Wish (This Year),Britney Spears,[],77,63,NaN,1,630002,Australia,au,0YWUHZPJVg4iujddsJDwhM,26dSoYclwsYLMAKD3tpOr4
2023-12-28,Christmas Lights,Coldplay,[],78,48,NaN,1,626966,Australia,au,4fzyvSu73BhGvi96p2zwjL,4gzpq5DPGxSnKTe4SA8HAU
2023-12-28,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,[],79,14,NaN,1,625185,Australia,au,6pVW5LRWgeLaHudxauOTJU,77tT1kLj6mCWtFNqiOmP9H
2023-12-28,Flowers,Miley Cyrus,[],80,1,43,50,616888,Australia,au,7DSAEUvxU8FajXtRloy8M0,5YGY8feqx7naU7z4HrwZM6
2023-12-28,Frosty The Snowman,Ella Fitzgerald,[],81,81,NaN,1,612315,Australia,au,65irrLqfCMRiO3p87P4C0D,5V0MlUE1Bft0mbLlND7FJz
2023-12-28,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,['Henri René and His Orchestra'],82,82,NaN,1,608593,Australia,au,1foCxQtxBweJtZmdxhEHVO,1AwO9pWEBSBoWdEZu28XDC
2023-12-28,This Christmas,Donny Hathaway,[],83,83,NaN,1,607361,Australia,au,7MSYSOobsombc1mbDWFxtD,0HU0U9kdXEHZVxUNbuQe8S
2023-12-28,leavemealone,Fred again..,['Baby Keem'],84,52,52,3,605450,Australia,au,7iUScoHKNJC5hqtA40vMlj,4oLeXFyACqeem2VImYeBFe
2023-12-28,Chemical,Post Malone,[],85,9,41,37,602159,Australia,au,5w40ZYhbBMAlHYNDaVJIUu,246dkjvS1zLTtiykXe5h60
2023-12-28,Dreams - 2004 Remaster,Fleetwood Mac,[],86,7,56,209,598562,Australia,au,0ofHAoxe9vBkTCp2UQIavz,08GQAI4eElDnROBrJRGE0X
2023-12-28,Mele Kalikimaka - New mono-to-stereo mix,Bing Crosby,['The Andrews Sisters'],87,87,NaN,1,588737,Australia,au,6yzNzQxqsIY3zRsTwzLI3v,6ZjFtWeHP9XN7FeKSUe80S
2023-12-28,Thank God It's Christmas - Non-Album Single,Queen,[],88,36,NaN,1,576974,Australia,au,2xGO2UjzxeVQSIkyg98vck,1dfeR4HaWDbWqFHLkxsg1d
2023-12-28,My Love Mine All Mine,Mitski,[],89,12,44,14,575156,Australia,au,3vkCueOmm7xQDoJ17W1Pm3,2uYWxilOVlUdk4oV9DvwqK
2023-12-28,The Kind of Love We Make,Luke Combs,[],90,15,50,80,569707,Australia,au,48UKTR66uUOT9LaUvooTNx,718COspgdWOnwOFpJHRZHS
2023-12-28,I Wish It Could Be Christmas Everyday,Wizzard,[],91,48,NaN,1,569527,Australia,au,1mH6tZC6iXIHPI6EixCwxw,7823Dim2TzjiQQ9wRQxyi9
2023-12-28,Anti-Hero,Taylor Swift,[],92,1,47,62,565856,Australia,au,0V3wPSX9ygBnCm8psDIegu,06HL4z0CvFAxyc27GXpf02
2023-12-28,Baby It's Cold Outside (with Michael Bublé),Idina Menzel,['Michael Bublé'],93,26,NaN,1,563145,Australia,au,0Ie5uiv54KgCr7P4sYDTHl,73Np75Wv2tju61Eo9Zw4IR
2023-12-28,"Baby, It's Cold Outside",Dean Martin,[],94,94,NaN,1,549266,Australia,au,4MrfQL4TYQXJBlZYpAHTuE,49e4v89VmlDcFCMyDv9wQ9
2023-12-28,Have Yourself A Merry Little Christmas,Sam Smith,[],95,60,197,2,545377,Australia,au,1Qi2wh8fFgDV7tl4Sj3f2K,2wY79sveU1sp5g7SokKOiI
2023-12-28,As It Was,Harry Styles,[],96,1,53,91,545199,Australia,au,4Dvkj6JhhA12EX05fT7y2e,6KImCVD70vtIoJWnq6nGn3
2023-12-28,What Christmas Means To Me,Stevie Wonder,[],97,44,NaN,1,537930,Australia,au,5eK52eAjFLLBNhOUIuBnBe,7guDJrEfX3qb6FEbdPA5qi
2023-12-28,Winter Wonderland - Remastered,Bing Crosby,[],98,71,NaN,1,531197,Australia,au,3pdQTWpq09XCBosbTtYIiZ,6ZjFtWeHP9XN7FeKSUe80S
